order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
3276006,7536,prior,4,2,18,19.0
3096408,7536,prior,5,3,17,15.0
76728,7536,prior,6,1,18,19.0
2025830,7536,prior,7,3,14,16.0
1292654,7536,prior,8,4,19,29.0
2731647,7536,prior,9,0,9,10.0
2291620,7536,prior,10,2,17,30.0
2326720,7536,prior,11,1,19,13.0
452668,7536,prior,12,5,16,4.0
1518262,7536,prior,13,5,14,30.0
2064121,7536,train,14,6,10,30.0
1362373,7537,prior,1,0,15,
2299213,7537,prior,2,1,19,15.0
1874733,7537,prior,3,1,10,7.0
2677370,7537,prior,4,0,18,30.0
586540,7537,prior,5,0,13,28.0
2618643,7537,prior,6,3,9,30.0
1106992,7537,prior,7,0,13,30.0
1503787,7537,prior,8,5,19,5.0
1625561,7537,prior,9,0,16,9.0
2932676,7537,train,10,3,14,10.0
1686457,7538,prior,1,1,12,
2156723,7538,prior,2,0,7,6.0
1911045,7538,prior,3,0,8,30.0
1829626,7538,prior,4,5,9,30.0
2457158,7538,prior,5,2,15,30.0
70273,7538,prior,6,3,4,30.0
1407517,7538,prior,7,5,12,2.0
2686324,7538,prior,8,6,14,15.0
241086,7538,prior,9,2,11,10.0
1347313,7538,prior,10,6,17,18.0
704782,7538,prior,11,4,11,30.0
259798,7538,prior,12,0,8,24.0
1997552,7538,test,13,0,14,7.0
1262842,7539,prior,1,4,14,
2867719,7539,prior,2,4,9,14.0
2240301,7539,prior,3,2,14,30.0
2784248,7539,prior,4,5,9,24.0
532917,7539,prior,5,2,11,30.0
3395627,7539,test,6,1,14,20.0
3090772,7540,prior,1,3,18,
1727216,7540,prior,2,4,15,22.0
2746002,7540,prior,3,1,16,11.0
385718,7540,test,4,0,14,27.0
2824774,7541,prior,1,3,14,
1856698,7541,prior,2,0,11,4.0
1870927,7541,prior,3,0,15,7.0
1172979,7541,prior,4,6,11,6.0
866570,7541,prior,5,6,11,14.0
224343,7541,prior,6,3,19,30.0
399463,7541,prior,7,0,13,11.0
381657,7541,prior,8,2,18,9.0
2654888,7541,prior,9,0,15,30.0
3025562,7541,prior,10,1,16,22.0
997281,7541,train,11,1,12,30.0
2153677,7542,prior,1,4,18,
545435,7542,prior,2,1,19,25.0
1063569,7542,prior,3,2,9,30.0
1157054,7542,prior,4,0,14,5.0
863110,7542,prior,5,0,19,14.0
838976,7542,prior,6,0,16,30.0
2586469,7542,prior,7,4,17,4.0
3147746,7542,test,8,4,18,14.0
12608,7543,prior,1,4,1,
172254,7543,prior,2,2,12,30.0
3213527,7543,prior,3,0,1,12.0
1599296,7543,prior,4,0,12,7.0
250408,7543,prior,5,2,12,9.0
2636247,7543,prior,6,0,23,12.0
1807227,7543,prior,7,1,1,8.0
1924685,7543,prior,8,5,16,11.0
2205896,7543,prior,9,5,0,7.0
3056466,7543,prior,10,1,0,17.0
106491,7543,prior,11,2,0,8.0
1943432,7543,prior,12,1,0,13.0
2549247,7543,prior,13,0,15,6.0
2089983,7543,prior,14,1,1,8.0
1677637,7543,prior,15,4,13,3.0
1605216,7543,prior,16,2,0,5.0
10168,7543,prior,17,3,15,1.0
2400140,7543,prior,18,3,10,7.0
2289472,7543,prior,19,0,2,4.0
180482,7543,prior,20,0,22,7.0
1745703,7543,prior,21,3,1,3.0
2393073,7543,prior,22,5,23,2.0
2537018,7543,prior,23,1,2,3.0
220372,7543,prior,24,3,11,2.0
1447099,7543,prior,25,0,2,4.0
1612835,7543,prior,26,4,12,4.0
2983260,7543,prior,27,0,17,3.0
1928776,7543,prior,28,6,15,6.0
905074,7543,prior,29,1,18,2.0
1216108,7543,prior,30,5,12,4.0
2855649,7543,prior,31,2,13,4.0
1172626,7543,prior,32,0,1,5.0
2918067,7543,prior,33,3,20,3.0
455423,7543,prior,34,3,23,0.0
2153829,7543,prior,35,5,18,2.0
2891391,7543,prior,36,1,9,3.0
1259761,7543,prior,37,5,12,4.0
16265,7543,prior,38,1,0,3.0
815035,7543,prior,39,4,15,3.0
78675,7543,prior,40,6,20,2.0
3125221,7543,prior,41,6,20,0.0
3356862,7543,prior,42,4,17,19.0
857150,7543,prior,43,4,13,7.0
3002242,7543,prior,44,3,14,6.0
1711258,7543,train,45,2,12,6.0
2713742,7544,prior,1,2,9,
3234467,7544,prior,2,1,10,27.0
1671448,7544,prior,3,1,9,7.0
645796,7544,prior,4,1,12,7.0
461841,7544,prior,5,1,12,14.0
2544226,7544,prior,6,6,11,12.0
1658160,7544,prior,7,1,9,16.0
3420646,7544,prior,8,1,16,7.0
327303,7544,prior,9,5,16,11.0
2304122,7544,prior,10,5,8,21.0
632474,7544,prior,11,5,13,7.0
864332,7544,prior,12,3,10,12.0
1886877,7544,prior,13,5,12,16.0
1340905,7544,prior,14,5,23,0.0
2842384,7544,prior,15,0,18,23.0
519543,7544,prior,16,1,20,1.0
1971118,7544,prior,17,6,22,19.0
3185731,7544,prior,18,5,15,6.0
3179282,7544,prior,19,5,9,7.0
135097,7544,prior,20,1,14,10.0
1529589,7544,prior,21,5,17,4.0
1684262,7544,prior,22,5,23,7.0
3109371,7544,prior,23,0,18,9.0
2785050,7544,prior,24,6,20,6.0
73732,7544,prior,25,5,15,20.0
1206290,7544,train,26,0,21,9.0
540843,7545,prior,1,1,21,
1701453,7545,prior,2,2,14,30.0
886316,7545,prior,3,2,13,30.0
2609413,7545,prior,4,0,15,30.0
1394120,7545,train,5,0,20,21.0
830224,7546,prior,1,4,8,
634888,7546,prior,2,4,8,7.0
648605,7546,prior,3,6,22,30.0
3298930,7546,prior,4,3,7,11.0
3418223,7546,prior,5,0,16,4.0
2922719,7546,prior,6,2,17,30.0
1762171,7546,prior,7,4,8,16.0
2841072,7546,prior,8,5,9,8.0
1031336,7546,prior,9,0,17,2.0
800529,7546,prior,10,1,11,1.0
1537704,7546,prior,11,3,9,2.0
1972470,7546,prior,12,4,12,29.0
2164811,7546,prior,13,3,11,6.0
1977538,7546,prior,14,0,16,4.0
3024416,7546,prior,15,2,9,9.0
3111801,7546,prior,16,1,12,20.0
2650711,7546,prior,17,5,12,4.0
977491,7546,prior,18,0,10,9.0
2628028,7546,prior,19,3,11,3.0
506952,7546,prior,20,4,10,1.0
321130,7546,prior,21,4,14,7.0
696494,7546,prior,22,1,11,11.0
1256254,7546,train,23,4,14,30.0
904351,7547,prior,1,1,7,
3093667,7547,prior,2,4,8,30.0
1340798,7547,prior,3,1,9,18.0
2488164,7547,prior,4,1,16,30.0
884935,7547,prior,5,2,7,29.0
3316614,7547,prior,6,5,9,30.0
1247867,7547,prior,7,3,14,30.0
454028,7547,prior,8,2,10,6.0
377687,7547,prior,9,3,13,8.0
342596,7547,prior,10,5,14,9.0
912566,7547,prior,11,3,12,12.0
1640736,7547,train,12,2,9,20.0
3121358,7548,prior,1,3,3,
2983576,7548,prior,2,5,12,16.0
2846952,7548,prior,3,0,7,23.0
1337123,7548,prior,4,5,18,26.0
193447,7548,prior,5,5,9,7.0
440814,7548,prior,6,5,9,7.0
2624361,7548,test,7,2,21,11.0
1385930,7549,prior,1,5,9,
742373,7549,prior,2,6,16,1.0
912979,7549,prior,3,6,16,7.0
3114047,7549,prior,4,3,10,4.0
3384181,7549,prior,5,3,10,7.0
528422,7549,prior,6,0,13,4.0
2849766,7549,prior,7,4,8,4.0
590412,7549,prior,8,3,6,6.0
475906,7549,prior,9,1,9,5.0
801445,7549,prior,10,3,9,9.0
1929930,7549,prior,11,4,8,8.0
1741521,7549,prior,12,4,14,7.0
2097829,7549,prior,13,5,10,8.0
3194232,7549,prior,14,4,6,6.0
2257453,7549,prior,15,3,9,20.0
339291,7549,prior,16,5,7,16.0
431095,7549,prior,17,5,7,14.0
1026202,7549,prior,18,5,7,14.0
463147,7549,prior,19,6,13,1.0
84544,7549,prior,20,5,8,13.0
1073558,7549,prior,21,6,7,15.0
1363501,7549,train,22,2,8,17.0
1528351,7550,prior,1,1,15,
193459,7550,prior,2,4,13,3.0
592999,7550,prior,3,1,15,4.0
2491971,7550,prior,4,4,15,3.0
598246,7550,prior,5,3,12,27.0
74770,7550,prior,6,2,13,6.0
3245891,7550,prior,7,5,10,3.0
2135806,7550,prior,8,1,14,10.0
1830439,7550,prior,9,5,12,4.0
2081546,7550,prior,10,3,10,5.0
3197382,7550,prior,11,5,11,9.0
3256620,7550,prior,12,2,12,4.0
2258451,7550,prior,13,4,15,2.0
1101471,7550,prior,14,5,15,15.0
1902034,7550,prior,15,2,15,4.0
1383154,7550,prior,16,4,14,2.0
2373503,7550,prior,17,1,15,25.0
2837719,7550,prior,18,5,14,4.0
1859244,7550,prior,19,5,11,7.0
2733286,7550,prior,20,1,12,3.0
1477370,7550,train,21,1,15,7.0
588650,7551,prior,1,3,9,
120865,7551,prior,2,3,10,30.0
2811257,7551,prior,3,2,10,13.0
2723636,7551,test,4,2,10,7.0
3389314,7552,prior,1,5,8,
1037328,7552,prior,2,1,15,17.0
687929,7552,prior,3,5,9,18.0
2930696,7552,prior,4,4,8,6.0
1464011,7552,prior,5,4,12,0.0
1394947,7552,prior,6,4,8,21.0
2232611,7552,prior,7,2,10,12.0
1070617,7552,prior,8,2,15,0.0
886957,7552,prior,9,3,8,29.0
1322776,7552,prior,10,3,8,28.0
2468813,7552,prior,11,3,9,7.0
398744,7552,prior,12,2,11,13.0
773280,7552,prior,13,3,14,30.0
1685614,7552,prior,14,2,15,13.0
3368834,7552,test,15,3,10,29.0
943904,7553,prior,1,3,20,
1983288,7553,prior,2,4,8,15.0
3130740,7553,prior,3,4,13,7.0
2532775,7553,prior,4,0,21,30.0
1114356,7553,test,5,0,14,30.0
312904,7554,prior,1,0,11,
2491480,7554,prior,2,1,10,8.0
1192672,7554,prior,3,2,10,8.0
1795485,7554,prior,4,1,16,6.0
2889857,7554,prior,5,5,22,11.0
1347569,7554,prior,6,2,13,4.0
2132628,7554,prior,7,0,14,5.0
1535301,7554,prior,8,2,8,9.0
1915719,7554,prior,9,2,12,7.0
1903068,7554,prior,10,0,23,5.0
3137044,7554,prior,11,1,0,8.0
1694340,7554,prior,12,1,9,7.0
2834455,7554,prior,13,3,15,16.0
337339,7554,prior,14,1,11,5.0
1726078,7554,prior,15,1,14,14.0
90859,7554,prior,16,5,14,4.0
3080951,7554,train,17,1,8,24.0
1209351,7555,prior,1,3,6,
836011,7555,prior,2,4,4,8.0
2277274,7555,prior,3,1,6,18.0
83736,7555,prior,4,2,2,8.0
3261966,7555,prior,5,6,10,30.0
1215434,7555,prior,6,4,3,26.0
1986864,7555,prior,7,3,11,30.0
1627594,7555,prior,8,2,0,6.0
279968,7555,train,9,1,21,30.0
1509971,7556,prior,1,1,19,
2568303,7556,prior,2,0,13,13.0
3344813,7556,prior,3,4,19,30.0
2259380,7556,prior,4,1,19,11.0
1596628,7556,prior,5,5,13,18.0
2939651,7556,train,6,0,14,16.0
248829,7557,prior,1,5,6,
1909613,7557,prior,2,5,15,7.0
1740403,7557,prior,3,5,15,7.0
2474154,7557,prior,4,4,22,6.0
120899,7557,prior,5,1,15,11.0
2460852,7557,prior,6,4,16,10.0
393714,7557,prior,7,6,10,9.0
3086061,7557,prior,8,1,14,9.0
478057,7557,prior,9,5,6,30.0
896120,7557,prior,10,1,9,10.0
250268,7557,prior,11,4,18,3.0
2964263,7557,prior,12,1,17,4.0
1977692,7557,prior,13,4,7,3.0
2999199,7557,prior,14,1,18,4.0
2565211,7557,prior,15,3,16,2.0
480116,7557,prior,16,1,17,5.0
3125272,7557,prior,17,0,11,6.0
2671309,7557,prior,18,0,10,7.0
1630779,7557,prior,19,1,12,15.0
312831,7557,prior,20,0,17,6.0
2819984,7557,prior,21,4,12,4.0
610801,7557,prior,22,1,10,4.0
809304,7557,prior,23,6,14,5.0
1857326,7557,prior,24,1,19,9.0
606725,7557,prior,25,2,20,8.0
1726885,7557,prior,26,1,7,6.0
2848410,7557,prior,27,0,14,6.0
1190626,7557,prior,28,2,21,9.0
2696944,7557,prior,29,2,17,7.0
1036077,7557,prior,30,0,13,5.0
1388009,7557,prior,31,0,12,14.0
1804250,7557,prior,32,4,21,25.0
3188589,7557,prior,33,4,12,21.0
2461693,7557,prior,34,3,12,6.0
876543,7557,prior,35,6,11,30.0
3339134,7557,prior,36,6,9,14.0
587849,7557,prior,37,2,9,10.0
667511,7557,prior,38,0,15,5.0
1261610,7557,prior,39,3,18,10.0
775616,7557,test,40,2,11,6.0
773442,7558,prior,1,1,12,
2988200,7558,prior,2,5,15,30.0
486283,7558,prior,3,3,15,30.0
2134286,7558,prior,4,6,12,30.0
3193863,7558,prior,5,2,8,10.0
2275908,7558,test,6,3,15,29.0
3235439,7559,prior,1,5,10,
2216087,7559,prior,2,0,16,30.0
853306,7559,prior,3,5,8,30.0
1728129,7559,prior,4,2,10,18.0
260792,7559,prior,5,6,10,30.0
1996563,7559,prior,6,6,12,30.0
1031895,7559,prior,7,2,22,24.0
2500182,7559,prior,8,6,20,18.0
3291903,7559,prior,9,1,21,30.0
1728424,7559,prior,10,6,15,30.0
2061131,7559,prior,11,3,12,30.0
2173356,7559,train,12,4,16,15.0
2704452,7560,prior,1,5,10,
379928,7560,prior,2,6,10,15.0
317605,7560,prior,3,4,10,26.0
3137945,7560,prior,4,1,15,4.0
3097599,7560,prior,5,6,10,26.0
1982259,7560,prior,6,6,15,21.0
2894436,7560,prior,7,2,18,24.0
1302405,7560,prior,8,1,23,27.0
445556,7560,prior,9,1,21,21.0
581806,7560,prior,10,2,1,22.0
2572680,7560,prior,11,6,0,30.0
794862,7560,prior,12,3,0,18.0
900024,7560,prior,13,1,20,5.0
1633171,7560,prior,14,1,22,14.0
1764856,7560,prior,15,5,18,11.0
1580240,7560,prior,16,6,16,15.0
66366,7560,prior,17,2,17,24.0
1662594,7560,train,18,4,2,16.0
973949,7561,prior,1,0,16,
676736,7561,prior,2,2,14,30.0
2211071,7561,prior,3,1,7,20.0
1938074,7561,prior,4,2,17,22.0
2002705,7561,prior,5,0,14,30.0
839370,7561,prior,6,2,19,23.0
2749408,7561,prior,7,0,13,30.0
3093452,7561,prior,8,2,8,30.0
1774859,7561,prior,9,3,12,1.0
651880,7561,prior,10,6,10,17.0
1216842,7561,prior,11,4,9,30.0
2130523,7561,prior,12,5,19,1.0
2093894,7561,prior,13,0,10,30.0
2284300,7561,train,14,1,9,1.0
2936270,7562,prior,1,5,14,
2471610,7562,prior,2,2,13,4.0
2911359,7562,prior,3,4,10,2.0
2808976,7562,prior,4,2,10,5.0
1824958,7562,prior,5,4,16,2.0
3030502,7562,prior,6,2,15,5.0
1444172,7562,prior,7,2,10,7.0
87393,7562,prior,8,2,13,7.0
2309227,7562,prior,9,1,16,6.0
893581,7562,prior,10,2,14,1.0
1158838,7562,prior,11,2,9,7.0
1150583,7562,prior,12,2,11,0.0
62377,7562,prior,13,2,16,7.0
692253,7562,prior,14,3,10,8.0
1660422,7562,prior,15,2,9,6.0
1040065,7562,prior,16,2,11,7.0
3096384,7562,prior,17,4,9,9.0
15788,7562,prior,18,2,14,5.0
137508,7562,prior,19,2,9,7.0
1888983,7562,prior,20,3,10,8.0
2305471,7562,prior,21,3,14,7.0
1470046,7562,prior,22,2,14,6.0
241068,7562,prior,23,3,8,8.0
14961,7562,prior,24,3,8,7.0
3055931,7562,prior,25,4,9,8.0
1384799,7562,prior,26,4,15,0.0
447147,7562,prior,27,3,15,6.0
488352,7562,prior,28,2,14,6.0
1164757,7562,prior,29,2,14,0.0
2603225,7562,prior,30,4,16,2.0
1072202,7562,prior,31,2,13,5.0
1299076,7562,prior,32,2,11,7.0
3354881,7562,prior,33,2,10,7.0
2441316,7562,prior,34,5,11,10.0
786698,7562,prior,35,2,10,4.0
285324,7562,prior,36,2,10,7.0
3033214,7562,prior,37,5,11,10.0
2534209,7562,prior,38,2,9,4.0
28030,7562,prior,39,4,8,2.0
646157,7562,prior,40,2,9,5.0
54373,7562,prior,41,3,9,15.0
894754,7562,prior,42,5,8,9.0
2366170,7562,prior,43,4,9,6.0
730837,7562,prior,44,2,11,5.0
1566029,7562,prior,45,3,8,8.0
3258831,7562,prior,46,4,14,1.0
2169271,7562,prior,47,1,9,4.0
39186,7562,prior,48,3,11,2.0
336159,7562,prior,49,5,8,9.0
668597,7562,prior,50,4,10,6.0
3048818,7562,prior,51,2,14,5.0
1323731,7562,prior,52,5,10,3.0
1688274,7562,prior,53,4,9,6.0
815388,7562,prior,54,3,10,6.0
521346,7562,prior,55,1,14,5.0
1568760,7562,prior,56,1,15,0.0
1644255,7562,prior,57,3,9,2.0
1963229,7562,prior,58,1,10,5.0
296022,7562,prior,59,3,10,2.0
1487213,7562,prior,60,0,22,4.0
75829,7562,prior,61,2,16,2.0
2903570,7562,prior,62,2,11,7.0
1319282,7562,prior,63,5,14,3.0
3317374,7562,prior,64,4,9,6.0
1413183,7562,prior,65,5,9,8.0
1964852,7562,train,66,3,15,5.0
1837685,7563,prior,1,4,7,
958819,7563,prior,2,1,12,4.0
1748856,7563,prior,3,5,8,4.0
2060218,7563,prior,4,0,19,2.0
2642282,7563,prior,5,3,10,3.0
2696797,7563,prior,6,4,14,1.0
2739746,7563,prior,7,4,14,0.0
1594000,7563,prior,8,3,14,6.0
1690439,7563,prior,9,1,18,12.0
1549219,7563,prior,10,5,9,4.0
3038726,7563,prior,11,1,9,3.0
959882,7563,prior,12,3,12,9.0
468971,7563,prior,13,4,13,30.0
2930353,7563,prior,14,4,13,0.0
1144062,7563,prior,15,2,17,5.0
2511958,7563,prior,16,4,16,2.0
2641647,7563,prior,17,1,14,4.0
3115712,7563,prior,18,1,23,14.0
2412619,7563,prior,19,1,11,7.0
521268,7563,prior,20,5,11,4.0
1718367,7563,prior,21,3,15,5.0
127063,7563,prior,22,5,10,2.0
2464831,7563,prior,23,3,11,5.0
2938431,7563,prior,24,1,11,5.0
272289,7563,prior,25,4,10,3.0
1963233,7563,prior,26,3,23,6.0
352899,7563,prior,27,5,9,9.0
3106926,7563,prior,28,3,11,5.0
3144625,7563,prior,29,1,13,5.0
3208554,7563,prior,30,1,10,7.0
715299,7563,prior,31,3,11,2.0
3382660,7563,prior,32,1,14,5.0
1826129,7563,prior,33,2,10,1.0
661307,7563,prior,34,5,7,3.0
2795285,7563,prior,35,4,9,6.0
1557800,7563,prior,36,2,12,5.0
2033069,7563,prior,37,3,22,1.0
2823611,7563,prior,38,1,17,5.0
2414821,7563,prior,39,2,11,1.0
2511460,7563,prior,40,4,10,2.0
1341533,7563,prior,41,1,10,4.0
171756,7563,prior,42,1,9,7.0
2014242,7563,prior,43,3,15,2.0
3069647,7563,prior,44,4,20,1.0
1962878,7563,prior,45,3,12,6.0
2120441,7563,prior,46,5,10,2.0
246068,7563,prior,47,1,9,3.0
2319089,7563,prior,48,2,21,1.0
3047145,7563,prior,49,1,10,20.0
760321,7563,prior,50,5,4,18.0
2773734,7563,prior,51,1,9,3.0
271456,7563,prior,52,2,11,1.0
730496,7563,prior,53,5,8,3.0
1979181,7563,prior,54,5,7,7.0
1104654,7563,prior,55,0,10,2.0
1746407,7563,prior,56,3,12,10.0
2318216,7563,prior,57,5,8,2.0
2332223,7563,prior,58,0,8,2.0
2642460,7563,prior,59,1,8,1.0
3012474,7563,prior,60,5,8,4.0
418801,7563,prior,61,6,14,8.0
888728,7563,train,62,5,11,6.0
247090,7564,prior,1,2,21,
3241684,7564,prior,2,3,8,8.0
2208938,7564,prior,3,1,9,30.0
2287200,7564,prior,4,6,9,30.0
1936515,7564,prior,5,2,23,17.0
331964,7564,prior,6,5,7,30.0
2584107,7564,prior,7,4,8,13.0
218068,7564,test,8,0,12,24.0
2576757,7565,prior,1,2,9,
2053184,7565,prior,2,5,8,3.0
1320617,7565,prior,3,2,13,4.0
1049025,7565,prior,4,4,10,2.0
2146349,7565,prior,5,1,19,30.0
1700416,7565,prior,6,1,13,7.0
1557858,7565,prior,7,2,9,1.0
3314389,7565,prior,8,6,9,4.0
2104019,7565,prior,9,4,8,5.0
1630591,7565,prior,10,2,11,5.0
2781145,7565,prior,11,1,16,27.0
417031,7565,prior,12,0,21,6.0
254180,7565,prior,13,3,11,3.0
966022,7565,prior,14,0,8,4.0
2354052,7565,prior,15,2,9,2.0
836740,7565,prior,16,4,12,2.0
1572198,7565,prior,17,2,19,5.0
2115300,7565,prior,18,6,23,4.0
3156631,7565,prior,19,1,9,2.0
2773936,7565,prior,20,2,16,8.0
716710,7565,prior,21,1,10,6.0
3401174,7565,prior,22,3,9,2.0
401897,7565,prior,23,4,16,1.0
1522421,7565,prior,24,2,16,12.0
1402243,7565,prior,25,4,13,2.0
1771621,7565,prior,26,2,15,5.0
2737354,7565,prior,27,6,6,4.0
2195397,7565,prior,28,1,10,2.0
1102032,7565,prior,29,0,17,6.0
2429194,7565,prior,30,4,7,11.0
2496408,7565,prior,31,0,14,3.0
55046,7565,prior,32,0,16,7.0
617344,7565,prior,33,1,20,1.0
2350521,7565,prior,34,5,14,4.0
478270,7565,prior,35,0,13,2.0
2157791,7565,prior,36,4,13,4.0
2010664,7565,prior,37,3,10,13.0
2563560,7565,prior,38,4,8,8.0
2359889,7565,prior,39,1,17,4.0
1956766,7565,prior,40,5,14,4.0
2346301,7565,prior,41,5,17,0.0
56338,7565,prior,42,3,19,19.0
3383202,7565,prior,43,1,13,12.0
3088857,7565,prior,44,2,12,1.0
1426976,7565,prior,45,6,16,4.0
1132880,7565,prior,46,3,9,4.0
2739616,7565,prior,47,5,8,2.0
1657783,7565,prior,48,1,10,3.0
729871,7565,prior,49,3,10,2.0
1818660,7565,prior,50,5,19,2.0
1272365,7565,prior,51,1,9,3.0
1470907,7565,prior,52,6,19,5.0
3374616,7565,prior,53,6,10,7.0
379630,7565,prior,54,2,8,3.0
2213948,7565,prior,55,5,11,3.0
1983812,7565,prior,56,2,8,4.0
1611327,7565,prior,57,6,14,4.0
1439538,7565,prior,58,2,9,3.0
2586917,7565,prior,59,4,9,2.0
2752990,7565,prior,60,6,9,2.0
13114,7565,prior,61,1,8,2.0
1571626,7565,prior,62,4,21,3.0
2053758,7565,prior,63,1,8,4.0
1835886,7565,prior,64,4,9,10.0
2501043,7565,prior,65,2,9,5.0
2615216,7565,prior,66,1,7,6.0
3418863,7565,prior,67,4,7,3.0
3135667,7565,train,68,2,9,12.0
2510374,7566,prior,1,3,17,
2850176,7566,prior,2,4,18,30.0
1048029,7566,prior,3,4,11,30.0
721963,7566,test,4,6,17,30.0
1776660,7567,prior,1,6,15,
1564672,7567,prior,2,3,18,4.0
3230017,7567,prior,3,3,7,28.0
679453,7567,prior,4,0,11,4.0
2990192,7567,prior,5,0,21,7.0
821002,7567,prior,6,0,17,21.0
1735584,7567,prior,7,4,22,4.0
2996470,7567,prior,8,2,18,5.0
332958,7567,prior,9,4,20,2.0
2993327,7567,prior,10,0,17,10.0
1134971,7567,prior,11,0,21,7.0
1218193,7567,prior,12,2,11,9.0
2204492,7567,prior,13,2,14,14.0
253934,7567,prior,14,0,10,12.0
622356,7567,prior,15,0,19,7.0
3413430,7567,prior,16,6,16,13.0
647727,7567,prior,17,1,22,30.0
3217979,7567,test,18,3,9,30.0
1933949,7568,prior,1,0,9,
568191,7568,prior,2,0,23,7.0
1948978,7568,prior,3,6,11,6.0
830517,7568,prior,4,3,20,4.0
2013381,7568,prior,5,6,14,17.0
2339567,7568,prior,6,6,14,14.0
560265,7568,prior,7,2,19,17.0
2467962,7568,prior,8,0,10,12.0
2998100,7568,prior,9,6,11,30.0
3337956,7568,prior,10,1,13,30.0
3037339,7568,prior,11,0,16,27.0
517488,7568,prior,12,0,14,28.0
1869116,7568,test,13,0,9,21.0
1555134,7569,prior,1,0,15,
20188,7569,prior,2,5,17,5.0
2042009,7569,prior,3,5,15,30.0
1978183,7569,prior,4,0,6,16.0
653111,7569,prior,5,1,10,8.0
2231957,7569,prior,6,1,8,7.0
519280,7569,prior,7,5,14,4.0
1924067,7569,test,8,0,7,16.0
345037,7570,prior,1,6,9,
1937117,7570,prior,2,0,13,30.0
2926231,7570,prior,3,5,7,12.0
2992088,7570,prior,4,2,0,11.0
2120479,7570,test,5,2,15,30.0
157792,7571,prior,1,0,14,
1193419,7571,prior,2,6,12,6.0
705906,7571,prior,3,2,3,10.0
2100031,7571,prior,4,5,2,17.0
60517,7571,prior,5,1,4,17.0
3125102,7571,test,6,4,17,24.0
831339,7572,prior,1,5,17,
2964305,7572,prior,2,2,15,4.0
127970,7572,prior,3,4,11,9.0
3192564,7572,prior,4,5,13,8.0
2412769,7572,prior,5,0,10,9.0
2686355,7572,prior,6,6,9,6.0
3287547,7572,prior,7,4,19,5.0
591727,7572,prior,8,4,17,7.0
632609,7572,prior,9,0,15,3.0
3263366,7572,prior,10,1,18,8.0
1810679,7572,prior,11,0,9,6.0
2114801,7572,prior,12,0,9,7.0
2258578,7572,prior,13,3,19,10.0
898606,7572,prior,14,3,20,7.0
2286529,7572,prior,15,0,13,25.0
1109637,7572,prior,16,2,16,16.0
2018792,7572,prior,17,0,22,12.0
1202764,7572,prior,18,3,12,10.0
585142,7572,prior,19,1,16,5.0
1824361,7572,prior,20,2,17,8.0
1310164,7572,prior,21,2,10,7.0
646204,7572,prior,22,1,18,13.0
1972669,7572,prior,23,4,16,3.0
1225628,7572,prior,24,0,14,10.0
394801,7572,prior,25,0,8,7.0
1611581,7572,prior,26,6,17,6.0
2783879,7572,prior,27,3,13,4.0
1806966,7572,prior,28,6,13,3.0
2277506,7572,prior,29,0,16,1.0
527860,7572,prior,30,2,17,2.0
3267323,7572,prior,31,3,9,1.0
1534277,7572,prior,32,5,18,2.0
2415033,7572,prior,33,2,15,4.0
1601352,7572,prior,34,0,18,5.0
603159,7572,prior,35,6,12,6.0
2398382,7572,prior,36,0,10,8.0
872521,7572,prior,37,3,10,3.0
935031,7572,prior,38,2,10,6.0
1810854,7572,prior,39,6,13,4.0
1259717,7572,prior,40,1,12,2.0
410065,7572,prior,41,0,8,6.0
1236108,7572,prior,42,0,8,7.0
2349383,7572,prior,43,3,15,10.0
1872618,7572,prior,44,5,15,2.0
2972602,7572,prior,45,5,11,7.0
2175651,7572,prior,46,3,21,5.0
806962,7572,prior,47,6,11,3.0
1879558,7572,prior,48,6,21,14.0
1053902,7572,prior,49,3,15,18.0
2222687,7572,prior,50,2,20,13.0
3064683,7572,train,51,3,20,8.0
2495239,7573,prior,1,3,18,
2589504,7573,prior,2,6,17,30.0
1066182,7573,prior,3,5,22,6.0
437298,7573,train,4,6,3,30.0
607840,7574,prior,1,4,20,
500870,7574,prior,2,4,16,7.0
2701487,7574,prior,3,4,15,7.0
1126737,7574,prior,4,0,17,10.0
3107462,7574,prior,5,2,10,9.0
1218932,7574,prior,6,1,11,6.0
884563,7574,prior,7,1,8,7.0
56065,7574,prior,8,1,9,7.0
264594,7574,prior,9,1,9,7.0
2887087,7574,prior,10,1,10,7.0
1793194,7574,prior,11,1,9,7.0
699734,7574,prior,12,1,9,7.0
2490672,7574,prior,13,1,12,7.0
1628115,7574,test,14,1,10,7.0
2324674,7575,prior,1,4,18,
3209730,7575,prior,2,0,13,3.0
1004235,7575,prior,3,2,17,9.0
413822,7575,prior,4,4,14,30.0
2712289,7575,prior,5,3,12,6.0
2204811,7575,test,6,2,17,6.0
2453395,7576,prior,1,0,13,
2141315,7576,prior,2,6,15,6.0
2366621,7576,prior,3,4,18,5.0
3066382,7576,prior,4,6,9,16.0
1713431,7576,prior,5,5,16,13.0
1397315,7576,prior,6,4,15,13.0
2819397,7576,prior,7,3,16,30.0
2947515,7576,prior,8,5,12,2.0
651077,7576,prior,9,0,10,30.0
147478,7576,train,10,0,10,30.0
452816,7577,prior,1,5,18,
2503364,7577,prior,2,3,7,5.0
2766262,7577,prior,3,0,15,11.0
